# C cross sections.
# Alan Heays 2016-10-28
# Reference: Opacity project TOPBASE, cunto1992, NIST for linelist for excitations
# photoabsorption -- Photoabsorption cross section (cm2)
# photoionisation -- Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
 202.7000000       4.30612e-25       0.00000e+00
 202.8000000       4.28393e-25       0.00000e+00
 202.9000000       4.26233e-25       0.00000e+00
 203.0000000       4.24107e-25       0.00000e+00
 203.1000000       4.21997e-25       0.00000e+00
 203.2000000       4.19901e-25       0.00000e+00
 203.3000000       4.17816e-25       0.00000e+00
 203.4000000       4.15745e-25       0.00000e+00
 203.5000000       4.13679e-25       0.00000e+00
 203.6000000       4.11618e-25       0.00000e+00
 203.7000000       4.09596e-25       0.00000e+00
 203.8000000       4.07589e-25       0.00000e+00
 203.9000000       4.05597e-25       0.00000e+00
 204.0000000       4.03621e-25       0.00000e+00
 204.1000000       4.01656e-25       0.00000e+00
 204.2000000       3.99712e-25       0.00000e+00
 204.3000000       3.97779e-25       0.00000e+00
 204.4000000       3.95862e-25       0.00000e+00
 204.5000000       3.93939e-25       0.00000e+00
 204.6000000       3.92030e-25       0.00000e+00
 204.7000000       3.90157e-25       0.00000e+00
 204.8000000       3.88295e-25       0.00000e+00
 204.9000000       3.86451e-25       0.00000e+00
 205.0000000       3.84625e-25       0.00000e+00
 205.1000000       3.82814e-25       0.00000e+00
 205.2000000       3.81020e-25       0.00000e+00
 205.3000000       3.79170e-25       0.00000e+00
 205.4000000       3.77377e-25       0.00000e+00
 205.5000000       3.75628e-25       0.00000e+00
 205.6000000       3.73896e-25       0.00000e+00
 205.7000000       3.72181e-25       0.00000e+00
 205.8000000       3.70349e-25       0.00000e+00
 205.9000000       3.68662e-25       0.00000e+00
 206.0000000       3.66998e-25       0.00000e+00
 206.1000000       3.65304e-25       0.00000e+00
 206.2000000       3.63547e-25       0.00000e+00
 206.3000000       3.61927e-25       0.00000e+00
 206.4000000       3.60322e-25       0.00000e+00
 206.5000000       3.58549e-25       0.00000e+00
 206.6000000       3.56983e-25       0.00000e+00
 206.7000000       3.55404e-25       0.00000e+00
 206.8000000       3.53682e-25       0.00000e+00
 206.9000000       3.52165e-25       0.00000e+00
 207.0000000       3.50548e-25       0.00000e+00
 207.1000000       3.48943e-25       0.00000e+00
 207.2000000       3.47472e-25       0.00000e+00
 207.3000000       3.45770e-25       0.00000e+00
 207.4000000       3.44338e-25       0.00000e+00
 207.5000000       3.42725e-25       0.00000e+00
 207.6000000       3.41249e-25       0.00000e+00
 207.7000000       3.39713e-25       0.00000e+00
 207.8000000       3.38210e-25       0.00000e+00
 207.9000000       3.36729e-25       0.00000e+00
 208.0000000       3.35226e-25       0.00000e+00
 208.1000000       3.33771e-25       0.00000e+00
 208.2000000       3.32296e-25       0.00000e+00
 208.3000000       3.30838e-25       0.00000e+00
 208.4000000       3.29418e-25       0.00000e+00
 208.5000000       3.27935e-25       0.00000e+00
 208.6000000       3.26600e-25       0.00000e+00
 208.7000000       3.25062e-25       0.00000e+00
 208.8000000       3.23780e-25       0.00000e+00
 208.9000000       3.22273e-25       0.00000e+00
 209.0000000       3.20946e-25       0.00000e+00
 209.1000000       3.19589e-25       0.00000e+00
 209.2000000       3.18140e-25       0.00000e+00
 209.3000000       3.16883e-25       0.00000e+00
 209.4000000       3.15450e-25       0.00000e+00
 209.5000000       3.14118e-25       0.00000e+00
 209.6000000       3.12876e-25       0.00000e+00
 209.7000000       3.11425e-25       0.00000e+00
 209.8000000       3.10154e-25       0.00000e+00
 209.9000000       3.08926e-25       0.00000e+00
 210.0000000       3.07512e-25       0.00000e+00
 210.1000000       3.06250e-25       0.00000e+00
 210.2000000       3.05035e-25       0.00000e+00
 210.3000000       3.03719e-25       0.00000e+00
 210.4000000       3.02404e-25       0.00000e+00
 210.5000000       3.01205e-25       0.00000e+00
 210.6000000       3.00012e-25       0.00000e+00
 210.7000000       2.98661e-25       0.00000e+00
 210.8000000       2.97438e-25       0.00000e+00
 210.9000000       2.96261e-25       0.00000e+00
 211.0000000       2.95087e-25       0.00000e+00
 211.1000000       2.93801e-25       0.00000e+00
 211.2000000       2.92575e-25       0.00000e+00
 211.3000000       2.91417e-25       0.00000e+00
 211.4000000       2.90265e-25       0.00000e+00
 211.5000000       2.89116e-25       0.00000e+00
 211.6000000       2.87855e-25       0.00000e+00
 211.7000000       2.86682e-25       0.00000e+00
 211.8000000       2.85552e-25       0.00000e+00
 211.9000000       2.84426e-25       0.00000e+00
 212.0000000       2.83304e-25       0.00000e+00
 212.1000000       2.82185e-25       0.00000e+00
 212.2000000       2.80992e-25       0.00000e+00
 212.3000000       2.79848e-25       0.00000e+00
 212.4000000       2.78750e-25       0.00000e+00
 212.5000000       2.77655e-25       0.00000e+00
 212.6000000       2.76567e-25       0.00000e+00
 212.7000000       2.75482e-25       0.00000e+00
 212.8000000       2.74403e-25       0.00000e+00
 212.9000000       2.73330e-25       0.00000e+00
 213.0000000       2.72260e-25       0.00000e+00
 213.1000000       2.71149e-25       0.00000e+00
 213.2000000       2.70070e-25       0.00000e+00
 213.3000000       2.69021e-25       0.00000e+00
 213.4000000       2.67978e-25       0.00000e+00
 213.5000000       2.66941e-25       0.00000e+00
 213.6000000       2.65907e-25       0.00000e+00
 213.7000000       2.64882e-25       0.00000e+00
 213.8000000       2.63860e-25       0.00000e+00
 213.9000000       2.62843e-25       0.00000e+00
 214.0000000       2.61833e-25       0.00000e+00
 214.1000000       2.60827e-25       0.00000e+00
 214.2000000       2.59829e-25       0.00000e+00
 214.3000000       2.58835e-25       0.00000e+00
 214.4000000       2.57847e-25       0.00000e+00
 214.5000000       2.56865e-25       0.00000e+00
 214.6000000       2.55891e-25       0.00000e+00
 214.7000000       2.54920e-25       0.00000e+00
 214.8000000       2.53956e-25       0.00000e+00
 214.9000000       2.52998e-25       0.00000e+00
 215.0000000       2.52047e-25       0.00000e+00
 215.1000000       2.51100e-25       0.00000e+00
 215.2000000       2.50162e-25       0.00000e+00
 215.3000000       2.49229e-25       0.00000e+00
 215.4000000       2.48302e-25       0.00000e+00
 215.5000000       2.47383e-25       0.00000e+00
 215.6000000       2.46470e-25       0.00000e+00
 215.7000000       2.45533e-25       0.00000e+00
 215.8000000       2.44576e-25       0.00000e+00
 215.9000000       2.43675e-25       0.00000e+00
 216.0000000       2.42782e-25       0.00000e+00
 216.1000000       2.41894e-25       0.00000e+00
 216.2000000       2.41015e-25       0.00000e+00
 216.3000000       2.40143e-25       0.00000e+00
 216.4000000       2.39277e-25       0.00000e+00
 216.5000000       2.38417e-25       0.00000e+00
 216.6000000       2.37565e-25       0.00000e+00
 216.7000000       2.36658e-25       0.00000e+00
 216.8000000       2.35735e-25       0.00000e+00
 216.9000000       2.34899e-25       0.00000e+00
 217.0000000       2.34069e-25       0.00000e+00
 217.1000000       2.33246e-25       0.00000e+00
 217.2000000       2.32432e-25       0.00000e+00
 217.3000000       2.31625e-25       0.00000e+00
 217.4000000       2.30742e-25       0.00000e+00
 217.5000000       2.29841e-25       0.00000e+00
 217.6000000       2.29048e-25       0.00000e+00
 217.7000000       2.28265e-25       0.00000e+00
 217.8000000       2.27490e-25       0.00000e+00
 217.9000000       2.26721e-25       0.00000e+00
 218.0000000       2.25811e-25       0.00000e+00
 218.1000000       2.24975e-25       0.00000e+00
 218.2000000       2.24224e-25       0.00000e+00
 218.3000000       2.23482e-25       0.00000e+00
 218.4000000       2.22747e-25       0.00000e+00
 218.5000000       2.21867e-25       0.00000e+00
 218.6000000       2.21035e-25       0.00000e+00
 218.7000000       2.20319e-25       0.00000e+00
 218.8000000       2.19609e-25       0.00000e+00
 218.9000000       2.18909e-25       0.00000e+00
 219.0000000       2.17923e-25       0.00000e+00
 219.1000000       2.17233e-25       0.00000e+00
 219.2000000       2.16552e-25       0.00000e+00
 219.3000000       2.15880e-25       0.00000e+00
 219.4000000       2.14965e-25       0.00000e+00
 219.5000000       2.14229e-25       0.00000e+00
 219.6000000       2.13576e-25       0.00000e+00
 219.7000000       2.12931e-25       0.00000e+00
 219.8000000       2.12006e-25       0.00000e+00
 219.9000000       2.11310e-25       0.00000e+00
 220.0000000       2.10685e-25       0.00000e+00
 220.1000000       2.10034e-25       0.00000e+00
 220.2000000       2.09084e-25       0.00000e+00
 220.3000000       2.08478e-25       0.00000e+00
 220.4000000       2.07883e-25       0.00000e+00
 220.5000000       2.07076e-25       0.00000e+00
 220.6000000       2.06311e-25       0.00000e+00
 220.7000000       2.05735e-25       0.00000e+00
 220.8000000       2.05104e-25       0.00000e+00
 220.9000000       2.04185e-25       0.00000e+00
 221.0000000       2.03631e-25       0.00000e+00
 221.1000000       2.03086e-25       0.00000e+00
 221.2000000       2.02146e-25       0.00000e+00
 221.3000000       2.01568e-25       0.00000e+00
 221.4000000       2.01047e-25       0.00000e+00
 221.5000000       2.00173e-25       0.00000e+00
 221.6000000       1.99550e-25       0.00000e+00
 221.7000000       1.99051e-25       0.00000e+00
 221.8000000       1.98201e-25       0.00000e+00
 221.9000000       1.97576e-25       0.00000e+00
 222.0000000       1.97101e-25       0.00000e+00
 222.1000000       1.96229e-25       0.00000e+00
 222.2000000       1.95649e-25       0.00000e+00
 222.3000000       1.95196e-25       0.00000e+00
 222.4000000       1.94257e-25       0.00000e+00
 222.5000000       1.93768e-25       0.00000e+00
 222.6000000       1.93271e-25       0.00000e+00
 222.7000000       1.92354e-25       0.00000e+00
 222.8000000       1.91936e-25       0.00000e+00
 222.9000000       1.91299e-25       0.00000e+00
 223.0000000       1.90545e-25       0.00000e+00
 223.1000000       1.90155e-25       0.00000e+00
 223.2000000       1.89327e-25       0.00000e+00
 223.3000000       1.88790e-25       0.00000e+00
 223.4000000       1.88341e-25       0.00000e+00
 223.5000000       1.87437e-25       0.00000e+00
 223.6000000       1.87084e-25       0.00000e+00
 223.7000000       1.86368e-25       0.00000e+00
 223.8000000       1.85759e-25       0.00000e+00
 223.9000000       1.85382e-25       0.00000e+00
 224.0000000       1.84446e-25       0.00000e+00
 224.1000000       1.84134e-25       0.00000e+00
 224.2000000       1.83410e-25       0.00000e+00
 224.3000000       1.82848e-25       0.00000e+00
 224.4000000       1.82424e-25       0.00000e+00
 224.5000000       1.81578e-25       0.00000e+00
 224.6000000       1.81306e-25       0.00000e+00
 224.7000000       1.80452e-25       0.00000e+00
 224.8000000       1.80065e-25       0.00000e+00
 224.9000000       1.79466e-25       0.00000e+00
 225.0000000       1.78837e-25       0.00000e+00
 225.1000000       1.78480e-25       0.00000e+00
 225.2000000       1.77624e-25       0.00000e+00
 225.3000000       1.77413e-25       0.00000e+00
 225.4000000       1.76508e-25       0.00000e+00
 225.5000000       1.76230e-25       0.00000e+00
 225.6000000       1.75522e-25       0.00000e+00
 225.7000000       1.75062e-25       0.00000e+00
 225.8000000       1.74535e-25       0.00000e+00
 225.9000000       1.73910e-25       0.00000e+00
 226.0000000       1.73549e-25       0.00000e+00
 226.1000000       1.72774e-25       0.00000e+00
 226.2000000       1.72563e-25       0.00000e+00
 226.3000000       1.71656e-25       0.00000e+00
 226.4000000       1.71540e-25       0.00000e+00
 226.5000000       1.70591e-25       0.00000e+00
 226.6000000       1.70453e-25       0.00000e+00
 226.7000000       1.69605e-25       0.00000e+00
 226.8000000       1.69382e-25       0.00000e+00
 226.9000000       1.68619e-25       0.00000e+00
 227.0000000       1.68331e-25       0.00000e+00
 227.1000000       1.67633e-25       0.00000e+00
 227.2000000       1.67296e-25       0.00000e+00
 227.3000000       1.66647e-25       0.00000e+00
 227.4000000       1.66278e-25       0.00000e+00
 227.5000000       1.65661e-25       0.00000e+00
 227.6000000       1.65278e-25       0.00000e+00
 227.7000000       1.64675e-25       0.00000e+00
 227.8000000       1.64296e-25       0.00000e+00
 227.9000000       1.63689e-25       0.00000e+00
 228.0000000       1.63334e-25       0.00000e+00
 228.1000000       1.62703e-25       0.00000e+00
 228.2000000       1.62389e-25       0.00000e+00
 228.3000000       1.61716e-25       0.00000e+00
 228.4000000       1.61464e-25       0.00000e+00
 228.5000000       1.60730e-25       0.00000e+00
 228.6000000       1.60557e-25       0.00000e+00
 228.7000000       1.59744e-25       0.00000e+00
 228.8000000       1.59671e-25       0.00000e+00
 228.9000000       1.58758e-25       0.00000e+00
 229.0000000       1.58758e-25       0.00000e+00
 229.1000000       1.57820e-25       0.00000e+00
 229.2000000       1.57772e-25       0.00000e+00
 229.3000000       1.56973e-25       0.00000e+00
 229.4000000       1.56786e-25       0.00000e+00
 229.5000000       1.56147e-25       0.00000e+00
 229.6000000       1.55800e-25       0.00000e+00
 229.7000000       1.55342e-25       0.00000e+00
 229.8000000       1.54814e-25       0.00000e+00
 229.9000000       1.54560e-25       0.00000e+00
 230.0000000       1.53828e-25       0.00000e+00
 230.1000000       1.53796e-25       0.00000e+00
 230.2000000       1.52842e-25       0.00000e+00
 230.3000000       1.52842e-25       0.00000e+00
 230.4000000       1.52071e-25       0.00000e+00
 230.5000000       1.51856e-25       0.00000e+00
 230.6000000       1.51353e-25       0.00000e+00
 230.7000000       1.50870e-25       0.00000e+00
 230.8000000       1.50659e-25       0.00000e+00
 230.9000000       1.49884e-25       0.00000e+00
 231.0000000       1.49884e-25       0.00000e+00
 231.1000000       1.49000e-25       0.00000e+00
 231.2000000       1.48897e-25       0.00000e+00
 231.3000000       1.48351e-25       0.00000e+00
 231.4000000       1.47911e-25       0.00000e+00
 231.5000000       1.47726e-25       0.00000e+00
 231.6000000       1.46925e-25       0.00000e+00
 231.7000000       1.46925e-25       0.00000e+00
 231.8000000       1.46140e-25       0.00000e+00
 231.9000000       1.45939e-25       0.00000e+00
 232.0000000       1.45565e-25       0.00000e+00
 232.1000000       1.44953e-25       0.00000e+00
 232.2000000       1.44953e-25       0.00000e+00
 232.3000000       1.44026e-25       0.00000e+00
 232.4000000       1.43967e-25       0.00000e+00
 232.5000000       1.43502e-25       0.00000e+00
 232.6000000       1.42981e-25       0.00000e+00
 232.7000000       1.42981e-25       0.00000e+00
 232.8000000       1.42017e-25       0.00000e+00
 232.9000000       1.41995e-25       0.00000e+00
 233.0000000       1.41543e-25       0.00000e+00
 233.1000000       1.41009e-25       0.00000e+00
 233.2000000       1.41009e-25       0.00000e+00
 233.3000000       1.40112e-25       0.00000e+00
 233.4000000       1.40023e-25       0.00000e+00
 233.5000000       1.39693e-25       0.00000e+00
 233.6000000       1.39037e-25       0.00000e+00
 233.7000000       1.39037e-25       0.00000e+00
 233.8000000       1.38317e-25       0.00000e+00
 233.9000000       1.38051e-25       0.00000e+00
 234.0000000       1.37954e-25       0.00000e+00
 234.1000000       1.37065e-25       0.00000e+00
 234.2000000       1.37065e-25       0.00000e+00
 234.3000000       1.36635e-25       0.00000e+00
 234.4000000       1.36079e-25       0.00000e+00
 234.5000000       1.36079e-25       0.00000e+00
 234.6000000       1.35345e-25       0.00000e+00
 234.7000000       1.35092e-25       0.00000e+00
 234.8000000       1.35071e-25       0.00000e+00
 234.9000000       1.34106e-25       0.00000e+00
 235.0000000       1.34106e-25       0.00000e+00
 235.1000000       1.33840e-25       0.00000e+00
 235.2000000       1.33120e-25       0.00000e+00
 235.3000000       1.33120e-25       0.00000e+00
 235.4000000       1.32641e-25       0.00000e+00
 235.5000000       1.32134e-25       0.00000e+00
 235.6000000       1.32134e-25       0.00000e+00
 235.7000000       1.31476e-25       0.00000e+00
 235.8000000       1.31148e-25       0.00000e+00
 235.9000000       1.31148e-25       0.00000e+00
 236.0000000       1.30342e-25       0.00000e+00
 236.1000000       1.30162e-25       0.00000e+00
 236.2000000       1.30162e-25       0.00000e+00
 236.3000000       1.29239e-25       0.00000e+00
 236.4000000       1.29176e-25       0.00000e+00
 236.5000000       1.29156e-25       0.00000e+00
 236.6000000       1.28190e-25       0.00000e+00
 236.7000000       1.28190e-25       0.00000e+00
 236.8000000       1.28123e-25       0.00000e+00
 236.9000000       1.27204e-25       0.00000e+00
 237.0000000       1.27204e-25       0.00000e+00
 237.1000000       1.27125e-25       0.00000e+00
 237.2000000       1.26218e-25       0.00000e+00
 237.3000000       1.26218e-25       0.00000e+00
 237.4000000       1.26161e-25       0.00000e+00
 237.5000000       1.25232e-25       0.00000e+00
 237.6000000       1.25232e-25       0.00000e+00
 237.7000000       1.25232e-25       0.00000e+00
 237.8000000       1.24248e-25       0.00000e+00
 237.9000000       1.24246e-25       0.00000e+00
 238.0000000       1.24246e-25       0.00000e+00
 238.1000000       1.23358e-25       0.00000e+00
 238.2000000       1.23260e-25       0.00000e+00
 238.3000000       1.23260e-25       0.00000e+00
 238.4000000       1.22506e-25       0.00000e+00
 238.5000000       1.22273e-25       0.00000e+00
 238.6000000       1.22273e-25       0.00000e+00
 238.7000000       1.21692e-25       0.00000e+00
 238.8000000       1.21287e-25       0.00000e+00
 238.9000000       1.21287e-25       0.00000e+00
 239.0000000       1.20917e-25       0.00000e+00
 239.1000000       1.20301e-25       0.00000e+00
 239.2000000       1.20301e-25       0.00000e+00
 239.3000000       1.20183e-25       0.00000e+00
 239.4000000       1.19315e-25       0.00000e+00
 239.5000000       1.19315e-25       0.00000e+00
 239.6000000       1.19315e-25       0.00000e+00
 239.7000000       1.18505e-25       0.00000e+00
 239.8000000       1.18329e-25       0.00000e+00
 239.9000000       1.18329e-25       0.00000e+00
 240.0000000       1.17852e-25       0.00000e+00
 240.1000000       1.17343e-25       0.00000e+00
 240.2000000       1.17343e-25       0.00000e+00
 240.3000000       1.17244e-25       0.00000e+00
 240.4000000       1.16357e-25       0.00000e+00
 240.5000000       1.16357e-25       0.00000e+00
 240.6000000       1.16357e-25       0.00000e+00
 240.7000000       1.15692e-25       0.00000e+00
 240.8000000       1.15371e-25       0.00000e+00
 240.9000000       1.15371e-25       0.00000e+00
 241.0000000       1.15174e-25       0.00000e+00
 241.1000000       1.14385e-25       0.00000e+00
 241.2000000       1.14385e-25       0.00000e+00
 241.3000000       1.14385e-25       0.00000e+00
 241.4000000       1.13712e-25       0.00000e+00
 241.5000000       1.13399e-25       0.00000e+00
 241.6000000       1.13399e-25       0.00000e+00
 241.7000000       1.13284e-25       0.00000e+00
 241.8000000       1.12413e-25       0.00000e+00
 241.9000000       1.12413e-25       0.00000e+00
 242.0000000       1.12413e-25       0.00000e+00
 242.1000000       1.11918e-25       0.00000e+00
 242.2000000       1.11427e-25       0.00000e+00
 242.3000000       1.11427e-25       0.00000e+00
 242.4000000       1.11427e-25       0.00000e+00
 242.5000000       1.10600e-25       0.00000e+00
 242.6000000       1.10441e-25       0.00000e+00
 242.7000000       1.10441e-25       0.00000e+00
 242.8000000       1.10318e-25       0.00000e+00
 242.9000000       1.09454e-25       0.00000e+00
 243.0000000       1.09454e-25       0.00000e+00
 243.1000000       1.09454e-25       0.00000e+00
 243.2000000       1.09101e-25       0.00000e+00
 243.3000000       1.08468e-25       0.00000e+00
 243.4000000       1.08468e-25       0.00000e+00
 243.5000000       1.08468e-25       0.00000e+00
 243.6000000       1.07938e-25       0.00000e+00
 243.7000000       1.07482e-25       0.00000e+00
 243.8000000       1.07482e-25       0.00000e+00
 243.9000000       1.07482e-25       0.00000e+00
 244.0000000       1.06826e-25       0.00000e+00
 244.1000000       1.06496e-25       0.00000e+00
 244.2000000       1.06496e-25       0.00000e+00
 244.3000000       1.06496e-25       0.00000e+00
 244.4000000       1.05768e-25       0.00000e+00
 244.5000000       1.05510e-25       0.00000e+00
 244.6000000       1.05510e-25       0.00000e+00
 244.7000000       1.05510e-25       0.00000e+00
 244.8000000       1.04769e-25       0.00000e+00
 244.9000000       1.04524e-25       0.00000e+00
 245.0000000       1.04524e-25       0.00000e+00
 245.1000000       1.04524e-25       0.00000e+00
 245.2000000       1.03824e-25       0.00000e+00
 245.3000000       1.03538e-25       0.00000e+00
 245.4000000       1.03538e-25       0.00000e+00
 245.5000000       1.03538e-25       0.00000e+00
 245.6000000       1.02940e-25       0.00000e+00
 245.7000000       1.02552e-25       0.00000e+00
 245.8000000       1.02552e-25       0.00000e+00
 245.9000000       1.02552e-25       0.00000e+00
 246.0000000       1.02114e-25       0.00000e+00
 246.1000000       1.01566e-25       0.00000e+00
 246.2000000       1.01566e-25       0.00000e+00
 246.3000000       1.01566e-25       0.00000e+00
 246.4000000       1.01351e-25       0.00000e+00
 246.5000000       1.00580e-25       0.00000e+00
 246.6000000       1.00580e-25       0.00000e+00
 246.7000000       1.00580e-25       0.00000e+00
 246.8000000       1.00580e-25       0.00000e+00
 246.9000000       9.96647e-26       0.00000e+00
 247.0000000       9.95937e-26       0.00000e+00
 247.1000000       9.95937e-26       0.00000e+00
 247.2000000       9.95937e-26       0.00000e+00
 247.3000000       9.90297e-26       0.00000e+00
 247.4000000       9.86076e-26       0.00000e+00
 247.5000000       9.86076e-26       0.00000e+00
 247.6000000       9.86076e-26       0.00000e+00
 247.7000000       9.84617e-26       0.00000e+00
 247.8000000       9.76215e-26       0.00000e+00
 247.9000000       9.76215e-26       0.00000e+00
 248.0000000       9.76215e-26       0.00000e+00
 248.1000000       9.76215e-26       0.00000e+00
 248.2000000       9.69727e-26       0.00000e+00
 248.3000000       9.66355e-26       0.00000e+00
 248.4000000       9.66355e-26       0.00000e+00
 248.5000000       9.66355e-26       0.00000e+00
 248.6000000       9.65428e-26       0.00000e+00
 248.7000000       9.56494e-26       0.00000e+00
 248.8000000       9.56494e-26       0.00000e+00
 248.9000000       9.56494e-26       0.00000e+00
 249.0000000       9.56494e-26       0.00000e+00
 249.1000000       9.51958e-26       0.00000e+00
 249.2000000       9.46633e-26       0.00000e+00
 249.3000000       9.46633e-26       0.00000e+00
 249.4000000       9.46633e-26       0.00000e+00
 249.5000000       9.46633e-26       0.00000e+00
 249.6000000       9.39238e-26       0.00000e+00
 249.7000000       9.36772e-26       0.00000e+00
 249.8000000       9.36772e-26       0.00000e+00
 249.9000000       9.36772e-26       0.00000e+00
 250.0000000       9.36772e-26       0.00000e+00
 250.1000000       9.27267e-26       0.00000e+00
 250.2000000       9.26912e-26       0.00000e+00
 250.3000000       9.26912e-26       0.00000e+00
 250.4000000       9.26912e-26       0.00000e+00
 250.5000000       9.25925e-26       0.00000e+00
 250.6000000       9.17051e-26       0.00000e+00
 250.7000000       9.17051e-26       0.00000e+00
 250.8000000       9.17051e-26       0.00000e+00
 250.9000000       9.17051e-26       0.00000e+00
 251.0000000       9.15532e-26       0.00000e+00
 251.1000000       9.07190e-26       0.00000e+00
 251.2000000       9.07190e-26       0.00000e+00
 251.3000000       9.07190e-26       0.00000e+00
 251.4000000       9.07190e-26       0.00000e+00
 251.5000000       9.05948e-26       0.00000e+00
 251.6000000       8.97329e-26       0.00000e+00
 251.7000000       8.97329e-26       0.00000e+00
 251.8000000       8.97329e-26       0.00000e+00
 251.9000000       8.97329e-26       0.00000e+00
 252.0000000       8.97211e-26       0.00000e+00
 252.1000000       8.87469e-26       0.00000e+00
 252.2000000       8.87469e-26       0.00000e+00
 252.3000000       8.87469e-26       0.00000e+00
 252.4000000       8.87469e-26       0.00000e+00
 252.5000000       8.87469e-26       0.00000e+00
 252.6000000       8.79481e-26       0.00000e+00
 252.7000000       8.77608e-26       0.00000e+00
 252.8000000       8.77608e-26       0.00000e+00
 252.9000000       8.77608e-26       0.00000e+00
 253.0000000       8.77608e-26       0.00000e+00
 253.1000000       8.72480e-26       0.00000e+00
 253.2000000       8.67747e-26       0.00000e+00
 253.3000000       8.67747e-26       0.00000e+00
 253.4000000       8.67747e-26       0.00000e+00
 253.5000000       8.67747e-26       0.00000e+00
 253.6000000       8.66426e-26       0.00000e+00
 253.7000000       8.57886e-26       0.00000e+00
 253.8000000       8.57886e-26       0.00000e+00
 253.9000000       8.57886e-26       0.00000e+00
 254.0000000       8.57886e-26       0.00000e+00
 254.1000000       8.57886e-26       0.00000e+00
 254.2000000       8.51418e-26       0.00000e+00
 254.3000000       8.48025e-26       0.00000e+00
 254.4000000       8.48025e-26       0.00000e+00
 254.5000000       8.48025e-26       0.00000e+00
 254.6000000       8.48025e-26       0.00000e+00
 254.7000000       8.47256e-26       0.00000e+00
 254.8000000       8.38165e-26       0.00000e+00
 254.9000000       8.38165e-26       0.00000e+00
 255.0000000       8.38165e-26       0.00000e+00
 255.1000000       8.38165e-26       0.00000e+00
 255.2000000       8.38165e-26       0.00000e+00
 255.3000000       8.34240e-26       0.00000e+00
 255.4000000       8.28304e-26       0.00000e+00
 255.5000000       8.28304e-26       0.00000e+00
 255.6000000       8.28304e-26       0.00000e+00
 255.7000000       8.28304e-26       0.00000e+00
 255.8000000       8.28304e-26       0.00000e+00
 255.9000000       8.22249e-26       0.00000e+00
 256.0000000       8.18443e-26       0.00000e+00
 256.1000000       8.18443e-26       0.00000e+00
 256.2000000       8.18443e-26       0.00000e+00
 256.3000000       8.18443e-26       0.00000e+00
 256.4000000       8.18443e-26       0.00000e+00
 256.5000000       8.11304e-26       0.00000e+00
 256.6000000       8.08582e-26       0.00000e+00
 256.7000000       8.08582e-26       0.00000e+00
 256.8000000       8.08582e-26       0.00000e+00
 256.9000000       8.08582e-26       0.00000e+00
 257.0000000       8.08582e-26       0.00000e+00
 257.1000000       8.01463e-26       0.00000e+00
 257.2000000       7.98722e-26       0.00000e+00
 257.3000000       7.98722e-26       0.00000e+00
 257.4000000       7.98722e-26       0.00000e+00
 257.5000000       7.98722e-26       0.00000e+00
 257.6000000       7.98722e-26       0.00000e+00
 257.7000000       7.92746e-26       0.00000e+00
 257.8000000       7.88861e-26       0.00000e+00
 257.9000000       7.88861e-26       0.00000e+00
 258.0000000       7.88861e-26       0.00000e+00
 258.1000000       7.88861e-26       0.00000e+00
 258.2000000       7.88861e-26       0.00000e+00
 258.3000000       7.85193e-26       0.00000e+00
 258.4000000       7.79000e-26       0.00000e+00
 258.5000000       7.79000e-26       0.00000e+00
 258.6000000       7.79000e-26       0.00000e+00
 258.7000000       7.79000e-26       0.00000e+00
 258.8000000       7.79000e-26       0.00000e+00
 258.9000000       7.78823e-26       0.00000e+00
 259.0000000       7.69139e-26       0.00000e+00
 259.1000000       7.69139e-26       0.00000e+00
 259.2000000       7.69139e-26       0.00000e+00
 259.3000000       7.69139e-26       0.00000e+00
 259.4000000       7.69139e-26       0.00000e+00
 259.5000000       7.69139e-26       0.00000e+00
 259.6000000       7.63854e-26       0.00000e+00
 259.7000000       7.59279e-26       0.00000e+00
 259.8000000       7.59279e-26       0.00000e+00
 259.9000000       7.59279e-26       0.00000e+00
 260.0000000       7.59279e-26       0.00000e+00
 260.1000000       7.59279e-26       0.00000e+00
 260.2000000       7.59279e-26       0.00000e+00
 260.3000000       7.50148e-26       0.00000e+00
 260.4000000       7.49418e-26       0.00000e+00
 260.5000000       7.49418e-26       0.00000e+00
 260.6000000       7.49418e-26       0.00000e+00
 260.7000000       7.49418e-26       0.00000e+00
 260.8000000       7.49418e-26       0.00000e+00
 260.9000000       7.47643e-26       0.00000e+00
 261.0000000       7.39557e-26       0.00000e+00
 261.1000000       7.39557e-26       0.00000e+00
 261.2000000       7.39557e-26       0.00000e+00
 261.3000000       7.39557e-26       0.00000e+00
 261.4000000       7.39557e-26       0.00000e+00
 261.5000000       7.39557e-26       0.00000e+00
 261.6000000       7.36619e-26       0.00000e+00
 261.7000000       7.29696e-26       0.00000e+00
 261.8000000       7.29696e-26       0.00000e+00
 261.9000000       7.29696e-26       0.00000e+00
 262.0000000       7.29696e-26       0.00000e+00
 262.1000000       7.29696e-26       0.00000e+00
 262.2000000       7.29696e-26       0.00000e+00
 262.3000000       7.27014e-26       0.00000e+00
 262.4000000       7.19836e-26       0.00000e+00
 262.5000000       7.19836e-26       0.00000e+00
 262.6000000       7.19836e-26       0.00000e+00
 262.7000000       7.19836e-26       0.00000e+00
 262.8000000       7.19836e-26       0.00000e+00
 262.9000000       7.19836e-26       0.00000e+00
